Key Statistics,,,,,,,
Forward P/E,,13.56,,Trailing P/E,13.54,,
Price/Sales,,2.48,,Market Cap,77.13b,,
Ex-Dividend Date,,30-Jun-15,,Insider Ownership,0.17%,,
Price/Book,,3.61,,Institutional Owners,84.50%,,
Beta,,1.32,,Total Debt/Equity,262.19,,
Shares Outstanding,,1.00b,,Quarterly Revenue Growth (yoy),-4%,,
Profit Margin,,18.64%,,Gross Profit,n/a,,
Date,Year,Open,High,Low,Close,Volume,Adj Close
5-Mar,2015,80.660004,81.400002,80.639999,81.150002,5571800,80.578196
4-Mar,2015,81.550003,81.559998,80.559998,80.629997,6141000,80.061856
3-Mar,2015,80.989998,81.93,80.900002,81.910004,6856100,81.332843
2-Mar,2015,81.589996,82.209999,81.559998,82.029999,5503100,81.451992
27-Feb,2015,83.25,83.379997,81.519997,81.589996,8121200,81.01509
26-Feb,2015,83.010002,83.470001,82.410004,83.25,8702800,82.663397
25-Feb,2015,81.160004,82.25,80.870003,82.169998,8184700,81.591005
24-Feb,2015,80.300003,81.699997,80.260002,80.860001,10951000,80.290238
23-Feb,2015,79.989998,80.480003,79.470001,80.300003,6868600,79.734187
20-Feb,2015,78.220001,79.879997,78.199997,79.830002,11348700,79.267497
19-Feb,2015,79.889999,79.980003,77.559998,78.400002,20858000,77.847573
18-Feb,2015,78.720001,80.269997,78.720001,79.779999,13417000,79.217846
17-Feb,2015,77.160004,79.32,77.120003,79.080002,18578300,78.522782
13-Feb,2015,79.440002,79.75,77.720001,78.080002,34874400,77.529828
12-Feb,2015,80.029999,81.529999,80,80.480003,32653100,79.912919
11-Feb,2015,85.870003,86.18,85.32,86.010002,4374800,85.403951
10-Feb,2015,85.599998,85.970001,85.120003,85.839996,3589900,85.235143
9-Feb,2015,84.529999,85.25,84.300003,84.980003,3101300,84.38121
6-Feb,2015,85.110001,86.010002,84.769997,85.010002,5102900,84.410998
5-Feb,2015,84.25,84.93,84.080002,84.730003,3966600,84.132972
4-Feb,2015,83.5,84.470001,83.330002,83.610001,6155700,83.020861
3-Feb,2015,82.580002,83.769997,82.540001,83.730003,5586200,83.140018
2-Feb,2015,80.959999,82.25,80.849998,82.129997,5459300,81.551286
30-Jan,2015,82.120003,82.199997,80.559998,80.690002,7210500,80.121438
29-Jan,2015,82.07,82.330002,81.160004,82,7545900,81.422205
28-Jan,2015,82.800003,83.389999,81.709999,81.730003,7942200,81.154111
27-Jan,2015,82.5,83.279999,82.080002,82.400002,6329500,81.819388
26-Jan,2015,83.779999,84.300003,83.120003,83.300003,6632800,82.713048
23-Jan,2015,84.43,85.32,83.959999,84.129997,7366100,83.537194
22-Jan,2015,84.5,86.120003,83.5,84.370003,16390100,83.775508
21-Jan,2015,87.559998,87.720001,86.769997,87.669998,7185700,87.052251
20-Jan,2015,86.459999,87.720001,86.419998,87.260002,6364100,86.645144
16-Jan,2015,85.540001,86.209999,84.739998,86.040001,6768700,85.433739
15-Jan,2015,87.07,88.029999,84.550003,85.879997,5830900,85.274863
14-Jan,2015,87.440002,88.419998,86.25,87.07,6628400,86.45648
13-Jan,2015,90.269997,91.139999,88.43,89.230003,3529400,88.601264
12-Jan,2015,90.5,90.940002,89.080002,89.5,3230700,88.869358
9-Jan,2015,91.580002,91.800003,90.239998,90.419998,3681700,89.782873
8-Jan,2015,91.440002,91.809998,91,91.580002,3774200,90.934703
7-Jan,2015,91.010002,91.010002,89.529999,90.300003,5665200,89.663724
6-Jan,2015,90.790001,90.900002,87.940002,88.629997,4800300,87.747317
5-Jan,2015,92.459999,92.779999,90.32,90.559998,3469600,89.658096
2-Jan,2015,93.169998,93.940002,92.139999,93.019997,2437500,92.093595
31-Dec,2014,94.650002,94.75,93,93.040001,2306200,92.113401
30-Dec,2014,94.230003,94.459999,94.029999,94.269997,1425100,93.331147
29-Dec,2014,94,94.889999,94,94.269997,1483000,93.331147
26-Dec,2014,94.199997,94.800003,94.199997,94.290001,1439900,93.350952
24-Dec,2014,93.959999,94.790001,93.959999,94.080002,1321500,93.143044
23-Dec,2014,93.699997,94.279999,93.650002,93.82,2864800,92.885631
22-Dec,2014,92.989998,93.660004,92.830002,93.620003,2910800,92.687626
19-Dec,2014,92.959999,93.910004,92.349998,92.900002,7170300,91.974795
18-Dec,2014,91.699997,93.209999,91.489998,93.169998,4554200,92.242103
17-Dec,2014,88.559998,90.57,88.339996,90.440002,5204400,89.539296
16-Dec,2014,89.370003,90.790001,88.190002,88.239998,4948800,87.361201
15-Dec,2014,91.440002,91.580002,89.150002,90.040001,4766700,89.143278
12-Dec,2014,92.400002,93.019997,90.940002,91,4480300,90.093716
11-Dec,2014,93.110001,94.620003,92.949997,93.129997,4419100,92.202501
10-Dec,2014,92.860001,93.690002,92.559998,92.75,4658000,91.826288
9-Dec,2014,92.190002,93.400002,91.980003,93.360001,4069100,92.430213
8-Dec,2014,92.68,93.889999,92.400002,93.559998,4467600,92.628218
5-Dec,2014,92.290001,92.860001,92.050003,92.650002,2872600,91.727285
4-Dec,2014,91.849998,91.849998,91.190002,91.830002,3991000,90.915452
